timestamp,array_id,irradiance_kwh_m2,temp_c,humidity_pct,cloud_cover_pct,rainfall_mm,actual_output_kwh,expected_output_kwh,efficiency_pct,soiling_loss_pct,dust_flag,rain_event
2024-07-06 19:00:00,C2,1.8225,28.5,75.44,20.19,0.0,3112.75,3553.86,85.3982,11.5,1,False
2024-07-07 07:00:00,A1,0.0,27.38,88.13,7.78,0.0,0.0,0.0,60.737,36.0,1,False
2024-07-07 08:00:00,A1,0.4211,30.19,78.22,11.95,0.0,513.65,821.09,60.993,36.0,1,False
2024-07-07 09:00:00,A1,1.5235,30.36,88.74,6.05,0.0,1862.38,2970.74,61.1235,36.0,1,False
2024-07-07 10:00:00,A1,2.8861,44.51,75.2,19.62,0.0,3523.53,5627.85,61.0437,36.0,1,False
2024-07-07 11:00:00,A1,3.9885,45.39,79.28,24.44,0.0,4821.63,7777.49,60.4448,36.0,1,False
2024-07-07 12:00:00,A1,4.4095,45.65,76.99,7.28,0.0,5404.63,8598.59,61.2835,36.0,1,False
2024-07-07 13:00:00,A1,3.9885,43.51,87.01,16.22,0.0,4848.9,7777.49,60.7866,36.0,1,False
2024-07-07 14:00:00,A1,2.8861,45.14,72.3,22.2,0.0,3505.37,5627.85,60.7291,36.0,1,False
2024-07-07 15:00:00,A1,1.5235,31.25,80.87,6.63,0.0,1854.11,2970.74,60.8522,36.0,1,False
2024-07-07 16:00:00,A1,0.4211,29.75,79.69,8.32,0.0,514.35,821.09,61.0762,36.0,1,False
2024-07-07 17:00:00,A1,0.0,29.47,83.02,15.91,0.0,0.0,0.0,60.7758,36.0,1,False
2024-07-07 18:00:00,A1,0.4211,27.37,80.25,21.13,0.0,522.17,821.09,62.005,36.0,1,False
2024-07-07 19:00:00,A1,1.5235,31.72,74.03,10.17,0.0,1848.76,2970.74,60.6764,36.0,1,False
2024-07-07 07:00:00,A2,0.0,27.99,76.6,20.14,0.0,0.0,0.0,77.9706,19.0,1,False
2024-07-07 08:00:00,A2,0.4211,32.27,87.59,22.41,0.0,650.78,821.09,77.2769,19.0,1,False
2024-07-07 09:00:00,A2,1.5235,28.43,79.02,24.7,0.0,2378.04,2970.74,78.0475,19.0,1,False
2024-07-07 10:00:00,A2,2.8861,47.46,80.77,14.96,0.0,4500.52,5627.85,77.9695,19.0,1,False
2024-07-07 11:00:00,A2,3.9885,42.63,83.14,21.44,0.0,6192.65,7777.49,77.6321,19.0,1,False
2024-07-07 12:00:00,A2,4.4095,47.79,74.08,15.47,0.0,6936.61,8598.59,78.6547,19.0,1,False
2024-07-07 13:00:00,A2,3.9885,43.72,85.86,16.55,0.0,6199.34,7777.49,77.7159,19.0,1,False
2024-07-07 14:00:00,A2,2.8861,44.38,88.3,15.66,0.0,4536.57,5627.85,78.5941,19.0,1,False
2024-07-07 15:00:00,A2,1.5235,27.95,83.92,20.87,0.0,2384.77,2970.74,78.2684,19.0,1,False
2024-07-07 16:00:00,A2,0.4211,32.44,75.54,24.67,0.0,660.38,821.09,78.4169,19.0,1,False
2024-07-07 17:00:00,A2,0.0,27.84,74.04,8.68,0.0,0.0,0.0,77.7861,19.0,1,False
2024-07-07 18:00:00,A2,0.4211,27.91,78.81,17.31,0.0,658.13,821.09,78.149,19.0,1,False
2024-07-07 19:00:00,A2,1.5235,27.5,87.65,21.07,0.0,2388.18,2970.74,78.3805,19.0,1,False
2024-07-07 07:00:00,B1,0.0,29.51,89.68,18.36,0.0,0.0,0.0,88.2606,9.0,1,False
2024-07-07 08:00:00,B1,0.4211,30.81,73.32,22.64,0.0,741.11,821.09,88.0029,9.0,1,False
2024-07-07 09:00:00,B1,1.5235,27.08,81.2,15.55,0.0,2663.17,2970.74,87.4055,9.0,1,False
2024-07-07 10:00:00,B1,2.8861,46.32,87.81,6.59,0.0,5072.13,5627.85,87.8724,9.0,1,False
2024-07-07 11:00:00,B1,3.9885,47.15,86.38,15.82,0.0,6987.57,7777.49,87.5973,9.0,1,False
2024-07-07 12:00:00,B1,4.4095,46.26,76.29,14.42,0.0,7787.08,8598.59,88.2982,9.0,1,False
2024-07-07 13:00:00,B1,3.9885,44.15,79.88,21.56,0.0,7013.09,7777.49,87.9173,9.0,1,False
2024-07-07 14:00:00,B1,2.8861,44.01,73.48,19.24,0.0,5117.19,5627.85,88.653,9.0,1,False
2024-07-07 15:00:00,B1,1.5235,29.09,79.01,19.98,0.0,2672.67,2970.74,87.7174,9.0,1,False
2024-07-07 16:00:00,B1,0.4211,30.91,82.42,12.05,0.0,739.36,821.09,87.7946,9.0,1,False
2024-07-07 17:00:00,B1,0.0,32.87,82.68,7.53,0.0,0.0,0.0,87.9485,9.0,1,False
2024-07-07 18:00:00,B1,0.4211,31.06,76.5,18.73,0.0,746.25,821.09,88.6126,9.0,1,False
2024-07-07 19:00:00,B1,1.5235,32.02,75.59,17.86,0.0,2675.16,2970.74,87.799,9.0,1,False
2024-07-07 07:00:00,B2,0.0,31.16,80.25,11.11,0.0,0.0,0.0,72.2621,25.0,1,False
2024-07-07 08:00:00,B2,0.4211,32.63,87.42,20.32,0.0,610.68,821.09,72.5143,25.0,1,False
2024-07-07 09:00:00,B2,1.5235,31.73,83.3,10.21,0.0,2173.72,2970.74,71.3416,25.0,1,False
2024-07-07 10:00:00,B2,2.8861,45.36,72.22,13.94,0.0,4163.82,5627.85,72.1363,25.0,1,False
2024-07-07 11:00:00,B2,3.9885,44.76,87.29,15.93,0.0,5769.32,7777.49,72.3252,25.0,1,False
2024-07-07 12:00:00,B2,4.4095,42.66,78.45,5.84,0.0,6360.88,8598.59,72.1265,25.0,1,False
2024-07-07 13:00:00,B2,3.9885,46.44,88.36,10.6,0.0,5740.85,7777.49,71.9683,25.0,1,False
2024-07-07 14:00:00,B2,2.8861,47.46,85.08,21.1,0.0,4143.39,5627.85,71.7824,25.0,1,False
2024-07-07 15:00:00,B2,1.5235,27.11,89.26,19.53,0.0,2205.21,2970.74,72.3753,25.0,1,False
2024-07-07 16:00:00,B2,0.4211,28.69,87.46,7.25,0.0,610.09,821.09,72.4443,25.0,1,False
2024-07-07 17:00:00,B2,0.0,31.22,80.81,6.93,0.0,0.0,0.0,71.7366,25.0,1,False
2024-07-07 18:00:00,B2,0.4211,30.59,75.94,11.0,0.0,598.41,821.09,71.0574,25.0,1,False
2024-07-07 19:00:00,B2,1.5235,31.46,70.96,23.06,0.0,2189.26,2970.74,71.8519,25.0,1,False
2024-07-07 07:00:00,C1,0.0,30.56,87.85,8.71,0.0,0.0,0.0,89.2142,8.0,1,False
2024-07-07 08:00:00,C1,0.4211,27.47,74.79,20.89,0.0,753.3,821.09,89.4496,8.0,1,False
2024-07-07 09:00:00,C1,1.5235,32.97,87.11,15.43,0.0,2713.02,2970.74,89.0416,8.0,1,False
2024-07-07 10:00:00,C1,2.8861,42.38,86.63,16.98,0.0,5123.73,5627.85,88.7664,8.0,1,False
2024-07-07 11:00:00,C1,3.9885,46.98,87.58,16.44,0.0,7110.03,7777.49,89.1326,8.0,1,False
2024-07-07 12:00:00,C1,4.4095,45.1,78.61,11.34,0.0,7877.27,8598.59,89.321,8.0,1,False
2024-07-07 13:00:00,C1,3.9885,45.61,87.85,13.87,0.0,7158.25,7777.49,89.737,8.0,1,False
2024-07-07 14:00:00,C1,2.8861,45.64,82.63,16.83,0.0,5127.06,5627.85,88.824,8.0,1,False
2024-07-07 15:00:00,C1,1.5235,30.07,72.08,12.69,0.0,2696.3,2970.74,88.4928,8.0,1,False
2024-07-07 16:00:00,C1,0.4211,29.93,83.04,24.01,0.0,752.81,821.09,89.3914,8.0,1,False
2024-07-07 17:00:00,C1,0.0,30.04,82.68,6.42,0.0,0.0,0.0,89.7395,8.0,1,False
2024-07-07 18:00:00,C1,0.4211,28.53,77.24,14.45,0.0,752.08,821.09,89.3056,8.0,1,False
2024-07-07 19:00:00,C1,1.5235,28.18,82.22,10.61,0.0,2708.4,2970.74,88.8899,8.0,1,False
2024-07-07 07:00:00,C2,0.0,28.24,80.33,5.11,0.0,0.0,0.0,81.9661,14.0,1,False
2024-07-07 08:00:00,C2,0.4211,30.43,80.25,10.87,0.0,703.55,821.09,83.5422,14.0,1,False
2024-07-07 09:00:00,C2,1.5235,32.59,77.94,6.74,0.0,2520.14,2970.74,82.7112,14.0,1,False
2024-07-07 10:00:00,C2,2.8861,44.07,80.15,22.48,0.0,4765.31,5627.85,82.5569,14.0,1,False
2024-07-07 11:00:00,C2,3.9885,44.96,84.05,24.86,0.0,6631.56,7777.49,83.1343,14.0,1,False
2024-07-07 12:00:00,C2,4.4095,44.37,78.44,13.22,0.0,7302.22,8598.59,82.8004,14.0,1,False
2024-07-07 13:00:00,C2,3.9885,47.45,84.28,17.16,0.0,6594.8,7777.49,82.6736,14.0,1,False
2024-07-07 14:00:00,C2,2.8861,47.73,86.42,5.03,0.0,4817.47,5627.85,83.4606,14.0,1,False
2024-07-07 15:00:00,C2,1.5235,30.82,71.02,10.15,0.0,2520.67,2970.74,82.7288,14.0,1,False
2024-07-07 16:00:00,C2,0.4211,31.12,72.29,12.68,0.0,699.59,821.09,83.0724,14.0,1,False
2024-07-07 17:00:00,C2,0.0,29.74,77.38,7.42,0.0,0.0,0.0,82.6926,14.0,1,False
2024-07-07 18:00:00,C2,0.4211,27.43,71.6,12.1,0.0,705.39,821.09,83.7607,14.0,1,False
2024-07-07 19:00:00,C2,1.5235,32.65,83.37,18.57,0.0,2521.46,2970.74,82.7545,14.0,1,False
